start,end,label,filename
1.426996447579019,3.4990728571614462,etc,d_BRdG1JOAA_30_000-40_000.wav
3.4990728571614462,6.093595882835169,speech,d_BRdG1JOAA_30_000-40_000.wav
6.093595882835169,6.810853101536779,cough,d_BRdG1JOAA_30_000-40_000.wav
6.810853101536779,10.0,speech,d_BRdG1JOAA_30_000-40_000.wav
0.0,4.242895158037189,etc,e35sr6gOG9A_170_000-180_000.wav
4.242895158037189,6.686882718057489,cough,e35sr6gOG9A_170_000-180_000.wav
6.686882718057489,10.0,etc,e35sr6gOG9A_170_000-180_000.wav
0.0,1.4802709326626895,cough,Ebl4NBkvH8Q_0_000-10_000.wav
1.4802709326626895,3.038907714650183,speech,Ebl4NBkvH8Q_0_000-10_000.wav
3.038907714650183,4.650679841478159,cough,Ebl4NBkvH8Q_0_000-10_000.wav
4.650679841478159,6.838084870744699,cough,Ebl4NBkvH8Q_0_000-10_000.wav
6.838084870744699,8.131044928529779,etc,Ebl4NBkvH8Q_0_000-10_000.wav
8.131044928529779,10.000975056689342,cough,Ebl4NBkvH8Q_0_000-10_000.wav
0.0,1.2056207627945712,etc,eFMExkx5v0Y_30_000-40_000.wav
1.2056207627945712,2.241658967585785,cough,eFMExkx5v0Y_30_000-40_000.wav
2.241658967585785,3.826708870642429,etc,eFMExkx5v0Y_30_000-40_000.wav
3.826708870642429,5.092977787609467,throat-clearing,eFMExkx5v0Y_30_000-40_000.wav
5.092977787609467,6.226421293705838,etc,eFMExkx5v0Y_30_000-40_000.wav
6.226421293705838,7.9708616898072835,cough,eFMExkx5v0Y_30_000-40_000.wav
7.9708616898072835,8.723539018074405,etc,eFMExkx5v0Y_30_000-40_000.wav
8.723539018074405,10.0,cough,eFMExkx5v0Y_30_000-40_000.wav
0.0,0.7462890707001465,etc,eQVTs74y4wE_90_000-100_000.wav
0.7462890707001465,2.1177849389677164,silence,eQVTs74y4wE_90_000-100_000.wav
2.1177849389677164,3.55115280129247,etc,eQVTs74y4wE_90_000-100_000.wav
3.55115280129247,5.067016655693468,silence,eQVTs74y4wE_90_000-100_000.wav
5.067016655693468,7.325344438780669,etc,eQVTs74y4wE_90_000-100_000.wav
7.325344438780669,9.26400025257242,silence,eQVTs74y4wE_90_000-100_000.wav
9.26400025257242,9.99997732426304,etc,eQVTs74y4wE_90_000-100_000.wav
0.0,1.2981564869223268,speech,EY9WIUNU1qw_0_000-10_000.wav
1.2981564869223268,2.6021722811632517,sneeze,EY9WIUNU1qw_0_000-10_000.wav
2.6021722811632517,3.785100894510376,etc,EY9WIUNU1qw_0_000-10_000.wav
3.785100894510376,4.586139168115515,silence,EY9WIUNU1qw_0_000-10_000.wav
4.586139168115515,6.178901316795501,etc,EY9WIUNU1qw_0_000-10_000.wav
6.178901316795501,7.063769177173271,silence,EY9WIUNU1qw_0_000-10_000.wav
7.063769177173271,7.631947487521102,etc,EY9WIUNU1qw_0_000-10_000.wav
7.631947487521102,8.498186550838287,silence,EY9WIUNU1qw_0_000-10_000.wav
8.498186550838287,9.032562358276644,etc,EY9WIUNU1qw_0_000-10_000.wav
0.0,1.5155467214927976,etc,Ff6rl7oz9kU_30_000-40_000.wav
1.5155467214927976,3.038611432809796,cough,Ff6rl7oz9kU_30_000-40_000.wav
3.038611432809796,7.351009772410831,etc,Ff6rl7oz9kU_30_000-40_000.wav
7.351009772410831,8.484453278507202,cough,Ff6rl7oz9kU_30_000-40_000.wav
8.484453278507202,10.0,throat-clearing,Ff6rl7oz9kU_30_000-40_000.wav
0.0,1.787805024642385,speech,FnA9n5Fy6xU_0_000-10_000.wav
1.787805024642385,2.6952629952089024,silence,FnA9n5Fy6xU_0_000-10_000.wav
2.6952629952089024,3.60272096577542,speech,FnA9n5Fy6xU_0_000-10_000.wav
3.60272096577542,4.922659832053991,silence,FnA9n5Fy6xU_0_000-10_000.wav
4.922659832053991,5.757933645870898,speech,FnA9n5Fy6xU_0_000-10_000.wav
5.757933645870898,6.675703638830217,silence,FnA9n5Fy6xU_0_000-10_000.wav
6.675703638830217,8.552491714320059,speech,FnA9n5Fy6xU_0_000-10_000.wav
8.552491714320059,9.09902890113853,etc,FnA9n5Fy6xU_0_000-10_000.wav
9.09902890113853,10.0,etc,FnA9n5Fy6xU_0_000-10_000.wav
0.0,1.849681353278465,etc,FP5BcltzMlo_10_000-20_000.wav
1.849681353278465,3.9945868747014543,silence,FP5BcltzMlo_10_000-20_000.wav
3.9945868747014543,5.355776917142967,sneeze,FP5BcltzMlo_10_000-20_000.wav
5.355776917142967,6.551974227167326,sniffle,FP5BcltzMlo_10_000-20_000.wav
6.551974227167326,10.00002267573696,speech,FP5BcltzMlo_10_000-20_000.wav
0.0,0.5400503151134237,speech,g0l8ArPOTvA_90_000-100_000.wav
0.5400503151134237,1.0556514347534904,silence,g0l8ArPOTvA_90_000-100_000.wav
1.0556514347534904,1.3031399721807224,etc,g0l8ArPOTvA_90_000-100_000.wav
1.3031399721807224,2.901503443064929,silence,g0l8ArPOTvA_90_000-100_000.wav
2.901503443064929,3.716153212096234,gasp,g0l8ArPOTvA_90_000-100_000.wav
3.716153212096234,5.603253309978878,silence,g0l8ArPOTvA_90_000-100_000.wav
5.603253309978878,6.541647347723799,sneeze,g0l8ArPOTvA_90_000-100_000.wav
6.541647347723799,8.078138684251197,speech,g0l8ArPOTvA_90_000-100_000.wav
8.078138684251197,9.41870159531537,silence,g0l8ArPOTvA_90_000-100_000.wav
9.41870159531537,10.0,speech,g0l8ArPOTvA_90_000-100_000.wav
0.0,2.664326928030498,etc,G8RVnKABX3s_30_000-40_000.wav
2.664326928030498,3.396480517919393,sneeze,G8RVnKABX3s_30_000-40_000.wav
3.396480517919393,5.386700839730049,gasp,G8RVnKABX3s_30_000-40_000.wav
5.386700839730049,6.448839146188587,silence,G8RVnKABX3s_30_000-40_000.wav
6.448839146188587,7.459417340683117,gasp,G8RVnKABX3s_30_000-40_000.wav
7.459417340683117,8.882476430889701,silence,G8RVnKABX3s_30_000-40_000.wav
8.882476430889701,10.0,gasp,G8RVnKABX3s_30_000-40_000.wav
0.0,7.562537564611131,etc,gljc73BfR-I_30_000-40_000.wav
7.562537564611131,8.676235983033674,sneeze,gljc73BfR-I_30_000-40_000.wav
8.676235983033674,10.0,etc,gljc73BfR-I_30_000-40_000.wav
0.0,1.1073195061200112,etc,GOTpllAaJe4_0_000-10_000.wav
1.1073195061200112,2.3551958788065908,silence,GOTpllAaJe4_0_000-10_000.wav
2.3551958788065908,3.706202530227598,speech,GOTpllAaJe4_0_000-10_000.wav
3.706202530227598,5.242843683370576,silence,GOTpllAaJe4_0_000-10_000.wav
5.242843683370576,6.201955275600756,etc,GOTpllAaJe4_0_000-10_000.wav
6.201955275600756,7.408579536793565,silence,GOTpllAaJe4_0_000-10_000.wav
7.408579536793565,8.34706507327686,etc,GOTpllAaJe4_0_000-10_000.wav
8.34706507327686,9.59494144596344,silence,GOTpllAaJe4_0_000-10_000.wav
9.59494144596344,10.000975056689342,etc,GOTpllAaJe4_0_000-10_000.wav
0.0,3.614196408687484,etc,h8kb1_e2cLg_130_000-140_000.wav
3.614196408687484,5.066424193899518,cough,h8kb1_e2cLg_130_000-140_000.wav
5.066424193899518,10.00002267573696,speech,h8kb1_e2cLg_130_000-140_000.wav
0.0,1.756868957463981,speech,HfGjrlEOxSY_30_000-40_000.wav
1.756868957463981,2.4787105249600745,silence,HfGjrlEOxSY_30_000-40_000.wav
2.4787105249600745,4.180194219772294,speech,HfGjrlEOxSY_30_000-40_000.wav
4.180194219772294,5.170148369481223,silence,HfGjrlEOxSY_30_000-40_000.wav
5.170148369481223,5.613565332371679,sneeze,HfGjrlEOxSY_30_000-40_000.wav
5.613565332371679,7.521289475039926,speech,HfGjrlEOxSY_30_000-40_000.wav
7.521289475039926,10.0,etc,HfGjrlEOxSY_30_000-40_000.wav
0.0,3.9152591445562073,etc,hmDLx9kgdo8_30_000-40_000.wav
3.9152591445562073,6.376956759359262,cough,hmDLx9kgdo8_30_000-40_000.wav
6.376956759359262,10.0,etc,hmDLx9kgdo8_30_000-40_000.wav
0.0,10.0,etc,hnPmbZzxcxY_10_000-20_000.wav
0.0,2.1177897412120275,silence,hNysx-WNVzY_160_000-170_000.wav
2.1177897412120275,3.13867995809936,speech,hNysx-WNVzY_160_000-170_000.wav
3.13867995809936,3.778025346453042,gasp,hNysx-WNVzY_160_000-170_000.wav
3.778025346453042,5.118588257517216,silence,hNysx-WNVzY_160_000-170_000.wav
5.118588257517216,5.500133086050864,gasp,hNysx-WNVzY_160_000-170_000.wav
5.500133086050864,8.377187333642436,speech,hNysx-WNVzY_160_000-170_000.wav
8.377187333642436,9.33620541617296,sneeze,hNysx-WNVzY_160_000-170_000.wav
9.33620541617296,10.0,etc,hNysx-WNVzY_160_000-170_000.wav
0.0,1.5952419680151986,etc,hovQK26tr5U_120_000-130_000.wav
1.5952419680151986,6.288406485445483,speech,hovQK26tr5U_120_000-130_000.wav
6.288406485445483,7.492690210672877,cough,hovQK26tr5U_120_000-130_000.wav
7.492690210672877,10.0,speech,hovQK26tr5U_120_000-130_000.wav
0.0,2.899605069682104,etc,hQMkT2YEnNA.wav
2.899605069682104,5.077941807961067,cough,hQMkT2YEnNA.wav
5.077941807961067,5.928024437533344,etc,hQMkT2YEnNA.wav
5.928024437533344,7.654754778852034,cough,hQMkT2YEnNA.wav
7.654754778852034,8.983008887558718,etc,hQMkT2YEnNA.wav
8.983008887558718,12.463034652370231,cough,hQMkT2YEnNA.wav
12.463034652370231,13.339682364116644,etc,hQMkT2YEnNA.wav
13.339682364116644,14.32259040455959,gasp,hQMkT2YEnNA.wav
14.32259040455959,17.77605108719697,cough,hQMkT2YEnNA.wav
17.77605108719697,18.57300355242098,gasp,hQMkT2YEnNA.wav
18.57300355242098,23.514108836809847,cough,hQMkT2YEnNA.wav
23.514108836809847,24.8157978633424,gasp,hQMkT2YEnNA.wav
24.8157978633424,31.499936086785997,cough,hQMkT2YEnNA.wav
31.499936086785997,32.69536478462201,gasp,hQMkT2YEnNA.wav
32.69536478462201,38.877740505655424,cough,hQMkT2YEnNA.wav
38.877740505655424,39.91377871044664,gasp,hQMkT2YEnNA.wav
39.91377871044664,49.00904505667074,cough,hQMkT2YEnNA.wav
49.00904505667074,50.81547064451184,etc,hQMkT2YEnNA.wav
50.81547064451184,51.63898819190998,gasp,hQMkT2YEnNA.wav
51.63898819190998,58.78499529675194,cough,hQMkT2YEnNA.wav
58.78499529675194,62.5081179138322,etc,hQMkT2YEnNA.wav
0.0,1.0556514347534904,silence,hW4KM7BUe7w_40_000-50_000.wav
1.0556514347534904,2.148725808390432,sneeze,hW4KM7BUe7w_40_000-50_000.wav
2.148725808390432,2.7880711967441143,gasp,hW4KM7BUe7w_40_000-50_000.wav
2.7880711967441143,5.757933645870898,etc,hW4KM7BUe7w_40_000-50_000.wav
5.757933645870898,7.449105318290316,speech,hW4KM7BUe7w_40_000-50_000.wav
7.449105318290316,9.346517438565762,speech,hW4KM7BUe7w_40_000-50_000.wav
9.346517438565762,10.0,etc,hW4KM7BUe7w_40_000-50_000.wav
0.0,1.4422458735536297,sneeze,hwUSReA7JOc_20_000-30_000.wav
1.4422458735536297,2.500461963712668,sneeze,hwUSReA7JOc_20_000-30_000.wav
2.500461963712668,3.1316785788952526,etc,hwUSReA7JOc_20_000-30_000.wav
3.1316785788952526,9.00172335600907,etc,hwUSReA7JOc_20_000-30_000.wav
0.0,2.8615108849822377,speech,hyXmrD82hLU_210_000-220_000.wav
2.8615108849822377,3.6673183775976255,cough,hyXmrD82hLU_210_000-220_000.wav
3.6673183775976255,10.0,speech,hyXmrD82hLU_210_000-220_000.wav
0.0,10.0,etc,HZp0367DOVM_15_000-25_000.wav
0.0,0.4638196806768088,silence,I4yobh5UfGA_0_000-5_000.wav
0.4638196806768088,0.8800703337631883,sneeze,I4yobh5UfGA_0_000-5_000.wav
0.8800703337631883,2.4333959416221167,etc,I4yobh5UfGA_0_000-5_000.wav
2.4333959416221167,3.133915333401633,silence,I4yobh5UfGA_0_000-5_000.wav
3.133915333401633,4.922630385487528,etc,I4yobh5UfGA_0_000-5_000.wav
0.0,2.5096465921384783,silence,i8g4jROxGeM_430_000-440_000.wav
2.5096465921384783,3.60272096577542,sneeze,i8g4jROxGeM_430_000-440_000.wav
3.60272096577542,5.943550048941321,silence,i8g4jROxGeM_430_000-440_000.wav
5.943550048941321,6.830383974722237,sneeze,i8g4jROxGeM_430_000-440_000.wav
6.830383974722237,7.603785654182336,silence,i8g4jROxGeM_430_000-440_000.wav
7.603785654182336,8.469995535177649,speech,i8g4jROxGeM_430_000-440_000.wav
8.469995535177649,8.78966822935449,sniffle,i8g4jROxGeM_430_000-440_000.wav
8.78966822935449,10.0,speech,i8g4jROxGeM_430_000-440_000.wav
0.0,2.666700282371924,etc,IBcyqQ_MI4Y_40_000-50_000.wav
2.666700282371924,4.074649637601009,cough,IBcyqQ_MI4Y_40_000-50_000.wav
4.074649637601009,4.898167184999154,speech,IBcyqQ_MI4Y_40_000-50_000.wav
4.898167184999154,6.0581757732696575,cough,IBcyqQ_MI4Y_40_000-50_000.wav
6.0581757732696575,10.0,speech,IBcyqQ_MI4Y_40_000-50_000.wav
0.0,1.039488717094861,etc,iDx8Q861iio_14_000-24_000.wav
1.039488717094861,1.8213573853539264,speech,iDx8Q861iio_14_000-24_000.wav
1.8213573853539264,2.8164629631381914,speech,iDx8Q861iio_14_000-24_000.wav
2.8164629631381914,3.374940583323238,etc,iDx8Q861iio_14_000-24_000.wav
3.374940583323238,3.872493372215371,sniffle,iDx8Q861iio_14_000-24_000.wav
3.872493372215371,4.755903425962627,sneeze,iDx8Q861iio_14_000-24_000.wav
4.755903425962627,6.055633160211462,speech,iDx8Q861iio_14_000-24_000.wav
6.055633160211462,9.84689342403628,silence,iDx8Q861iio_14_000-24_000.wav
0.0,8.500931602356053,silence,id_6_rwM_j4_0_000-10_000.wav
8.500931602356053,9.09902890113853,sneeze,id_6_rwM_j4_0_000-10_000.wav
9.09902890113853,10.0,silence,id_6_rwM_j4_0_000-10_000.wav
0.0,2.4718896797616106,cough,IE_6K-ZfI64_10_000-20_000.wav
2.4718896797616106,4.676791500214706,speech,IE_6K-ZfI64_10_000-20_000.wav
4.676791500214706,5.819090033702454,etc,IE_6K-ZfI64_10_000-20_000.wav
5.819090033702454,10.0,cough,IE_6K-ZfI64_10_000-20_000.wav
0.0,1.3340760393591264,silence,ii24sGs0oPY_140_000-150_000.wav
1.3340760393591264,2.581830748888088,sneeze,ii24sGs0oPY_140_000-150_000.wav
2.581830748888088,3.334608383562585,sniffle,ii24sGs0oPY_140_000-150_000.wav
3.334608383562585,4.798915563340374,silence,ii24sGs0oPY_140_000-150_000.wav
4.798915563340374,6.407591056617382,speech,ii24sGs0oPY_140_000-150_000.wav
6.407591056617382,7.490353407861521,silence,ii24sGs0oPY_140_000-150_000.wav
7.490353407861521,8.02657857228719,etc,ii24sGs0oPY_140_000-150_000.wav
8.02657857228719,9.294957326601756,silence,ii24sGs0oPY_140_000-150_000.wav
9.294957326601756,10.0,speech,ii24sGs0oPY_140_000-150_000.wav
0.0,4.207475048471678,speech,is7iUfqD5FE_110_000-120_000.wav
4.207475048471678,8.882929511119206,cough,is7iUfqD5FE_110_000-120_000.wav
8.882929511119206,10.0,speech,is7iUfqD5FE_110_000-120_000.wav
0.0,10.0,speech,IsWDdGBeR6E_30_000-40_000.wav
0.0,5.6419894858748965,speech,ItnOPd_CktY_20_000-30_000.wav
5.6419894858748965,6.996808676755715,etc,ItnOPd_CktY_20_000-30_000.wav
6.996808676755715,8.085977045895197,cough,ItnOPd_CktY_20_000-30_000.wav
8.085977045895197,10.0,speech,ItnOPd_CktY_20_000-30_000.wav
0.0,0.4781781807566157,etc,ivftkMSwp5A_60_000-70_000.wav
0.4781781807566157,5.5929412875860764,silence,ivftkMSwp5A_60_000-70_000.wav
5.5929412875860764,6.325094877474971,sneeze,ivftkMSwp5A_60_000-70_000.wav
6.325094877474971,7.160368691291879,silence,ivftkMSwp5A_60_000-70_000.wav
7.160368691291879,7.902834303573575,etc,ivftkMSwp5A_60_000-70_000.wav
7.902834303573575,10.0,silence,ivftkMSwp5A_60_000-70_000.wav
0.0,0.9628432332182784,silence,iYaQHovnw_c_260_000-270_000.wav
0.9628432332182784,1.5506285096079544,etc,iYaQHovnw_c_260_000-270_000.wav
1.5506285096079544,2.035293562069617,gasp,iYaQHovnw_c_260_000-270_000.wav
2.035293562069617,2.6952629952089024,silence,iYaQHovnw_c_260_000-270_000.wav
2.6952629952089024,3.303672316384181,gasp,iYaQHovnw_c_260_000-270_000.wav
